URL
https://www.tickertape.in/stocks/oriental-aromatics-ltd-OIEN?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/lg-balakrishnan-&-bros-ltd-LGB?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/sbc-exports-ltd-SBC?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/imagicaaworld-entertainment-ltd-IMAW?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/balmer-lawrie-and-company-ltd-BLMR?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/k-m-sugar-mills-ltd-KMSU?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/vardhman-holdings-ltd-VRDM?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/hindustan-foods-ltd-HFDS?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/suzlon-energy-ltd-SUZL?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/kesoram-industries-ltd-KSRM?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/styrenix-performance-materials-ltd-INEO?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/jk-lakshmi-cement-ltd-JKLC?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/vidhi-specialty-food-ingredients-ltd-VIDH?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/federal-bank-ltd-FED?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/balaji-amines-ltd-BAMN?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/grauer-and-weil-(india)-ltd-GRAU?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/datamatics-global-services-ltd-DATC?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/ador-welding-ltd-ADOR?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/alphageo-(india)-ltd-ALPI?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/modi-rubber-ltd-MODI?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/nocil-ltd-NOCI?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/moneyboxx-finance-ltd-MON?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/swadeshi-polytex-ltd-SWADP?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/swiss-military-consumer-goods-ltd-NETW?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/lupin-ltd-LUPN?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/dcm-nouvelle-ltd-DCMN?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/bls-international-services-ltd-BLS?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/salzer-electronics-ltd-SALZ?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/national-peroxide-ltd-NATPE?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/gautam-exim-ltd-GEL?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/taal-enterprises-ltd-TAA?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/yamuna-syndicate-ltd-YSL?ref=screener-table_int-asset-widget
https://www.tickertape.in/stocks/restaurant-brands-asia-ltd-BUR?ref=screener-table_int-asset-widget
